pc,pole,trait,target_pearson_r,target_abs_r,specificity_margin,pc1_6_concentration_fraction,target_is_largest_probability,is_pc_associated,is_primary_pc_defining,is_pareto_frontier,dominated_by_count,dominated_by_traits
PC1,positive,stoic,0.6650852042104042,0.6650852042104042,-0.04990703605287827,0.4470307046592586,0.147,True,False,False,34,analytical;avoidant;calculating;calm;cautious;conciliatory;conscientious;convergent;data_driven;descriptive;detached;diplomatic;dispassionate;educational;factual;formalist;grounded;literal;materialist;methodical;moderate;patient;proactive;problem_solving;quantitative;rationalist;regulatory;reserved;resilient;secular;strategic;structuralist;transparent;utilitarian
PC1,positive,strategic,0.734520991218553,0.734520991218553,0.11353391821276071,0.5493164482623433,0.985,True,True,False,27,analytical;calculating;calm;cautious;conciliatory;data_driven;descriptive;detached;diplomatic;dispassionate;educational;factual;formalist;literal;materialist;methodical;moderate;problem_solving;quantitative;rationalist;regulatory;reserved;resilient;secular;structuralist;transparent;utilitarian
PC1,positive,structuralist,0.803177265710037,0.803177265710037,0.3288855476415023,0.6499254353945012,1.0,True,True,False,17,analytical;calm;cautious;data_driven;descriptive;educational;factual;literal;methodical;moderate;problem_solving;quantitative;rationalist;regulatory;secular;transparent;utilitarian
PC1,positive,supportive,0.36087403549778796,0.36087403549778796,-0.5094990747040403,0.13794003200285687,0.0,False,False,False,59,agreeable;analytical;anthropocentric;avoidant;calculating;calm;cautious;chill;circumspect;collaborative;conciliatory;conscientious;contemporary;convergent;cosmopolitan;data_driven;descriptive;detached;diplomatic;dispassionate;earnest;educational;exploratory;factual;flexible;formal;formalist;grounded;literal;materialist;methodical;meticulous;moderate;patient;pedantic;perfectionist;prescriptive;proactive;problem_solving;quantitative;rationalist;reductionist;regulatory;reserved;resilient;secular;serious;solemn;specialized;stoic;strategic;structuralist;tactful;technical;traditional;transparent;understated;utilitarian;verbose
PC1,positive,tactful,0.4920967683274217,0.4920967683274217,-0.25980328931024493,0.2494158798507607,0.0,False,False,False,47,agreeable;analytical;avoidant;calculating;calm;cautious;conciliatory;conscientious;contemporary;convergent;cosmopolitan;data_driven;descriptive;detached;diplomatic;dispassionate;educational;exploratory;factual;formalist;grounded;literal;materialist;methodical;meticulous;moderate;patient;perfectionist;prescriptive;proactive;problem_solving;quantitative;rationalist;reductionist;regulatory;reserved;resilient;secular;serious;stoic;strategic;structuralist;technical;traditional;transparent;understated;utilitarian
PC1,positive,technical,0.6114901156159586,0.6114901156159586,0.0025886757474185007,0.37728642974115834,0.518,True,False,False,36,analytical;avoidant;calculating;calm;cautious;conciliatory;convergent;cosmopolitan;data_driven;descriptive;detached;diplomatic;dispassionate;educational;exploratory;factual;formalist;grounded;literal;materialist;methodical;moderate;patient;proactive;problem_solving;quantitative;rationalist;reductionist;regulatory;reserved;resilient;secular;strategic;structuralist;transparent;utilitarian
PC1,positive,theoretical,0.0019700337801206373,0.0019700337801206373,-0.8988028427480617,4.03020647673034e-06,0.0,False,False,False,74,agreeable;analytical;anthropocentric;avoidant;calculating;calm;cautious;chill;circumspect;closure_seeking;collaborative;collectivistic;conciliatory;conscientious;contemporary;convergent;cosmopolitan;data_driven;decisive;descriptive;detached;diplomatic;dispassionate;earnest;educational;erudite;exploratory;factual;flexible;formal;formalist;generous;grounded;inspirational;introverted;literal;materialist;methodical;meticulous;moderate;patient;pedantic;pensive;perfectionist;pluralist;practical;prescriptive;proactive;problem_solving;quantitative;rationalist;reductionist;regulatory;reserved;resilient;ritualistic;secular;serene;serious;skeptical;solemn;specialized;stoic;strategic;structuralist;supportive;tactful;technical;traditional;transparent;understated;utilitarian;verbose;vindictive
PC1,positive,traditional,0.5489587334301578,0.5489587334301578,0.0305748943576879,0.3251472475042007,0.702,True,False,False,35,analytical;avoidant;calculating;calm;cautious;conciliatory;convergent;cosmopolitan;data_driven;descriptive;detached;diplomatic;dispassionate;educational;exploratory;factual;formalist;literal;materialist;methodical;moderate;patient;proactive;problem_solving;quantitative;rationalist;reductionist;regulatory;reserved;resilient;secular;strategic;structuralist;transparent;utilitarian
PC1,positive,transparent,0.9868194522104358,0.9868194522104358,0.8963839018240326,0.9812191141243974,1.0,True,True,True,0,
PC1,positive,understated,0.49854372630403815,0.49854372630403815,-0.0015091640565226272,0.3016093708908689,0.449,False,False,False,38,analytical;avoidant;calculating;calm;cautious;conciliatory;convergent;cosmopolitan;data_driven;descriptive;detached;diplomatic;dispassionate;educational;exploratory;factual;formalist;grounded;literal;materialist;methodical;moderate;patient;proactive;problem_solving;quantitative;rationalist;reductionist;regulatory;reserved;resilient;secular;strategic;structuralist;technical;traditional;transparent;utilitarian
PC1,positive,utilitarian,0.8565777800655571,0.8565777800655571,0.5468227796712225,0.7753522023571067,1.0,True,True,False,4,analytical;factual;secular;transparent
PC1,positive,verbose,0.41908026961302813,0.41908026961302813,-0.10590446267454823,0.2204280781876274,0.05,False,False,False,44,analytical;avoidant;calculating;calm;cautious;conciliatory;conscientious;contemporary;convergent;cosmopolitan;data_driven;descriptive;detached;diplomatic;dispassionate;educational;exploratory;factual;formalist;grounded;literal;materialist;methodical;meticulous;moderate;patient;prescriptive;proactive;problem_solving;quantitative;rationalist;reductionist;regulatory;reserved;resilient;secular;stoic;strategic;structuralist;technical;traditional;transparent;understated;utilitarian
PC1,positive,vindictive,0.021522951083605683,0.021522951083605683,-0.8627693326463861,0.0004694625594633088,0.0,False,False,False,73,agreeable;analytical;anthropocentric;avoidant;calculating;calm;cautious;chill;circumspect;closure_seeking;collaborative;collectivistic;conciliatory;conscientious;contemporary;convergent;cosmopolitan;data_driven;decisive;descriptive;detached;diplomatic;dispassionate;earnest;educational;erudite;exploratory;factual;flexible;formal;formalist;generous;grounded;inspirational;introverted;literal;materialist;methodical;meticulous;moderate;patient;pedantic;pensive;perfectionist;pluralist;practical;prescriptive;proactive;problem_solving;quantitative;rationalist;reductionist;regulatory;reserved;resilient;ritualistic;secular;serene;serious;skeptical;solemn;specialized;stoic;strategic;structuralist;supportive;tactful;technical;traditional;transparent;understated;utilitarian;verbose
PC1,negative,absolutist,-0.6434048916086095,0.6434048916086095,0.07268942053353411,0.4523968594516461,0.9175,True,False,False,92,adventurous;animated;arrogant;artistic;assertive;bitter;bombastic;chaotic;charismatic;concise;condescending;confident;constructivist;contrarian;creative;cryptic;disorganized;dogmatic;dramatic;eclectic;edgy;effusive;emotional;enigmatic;entertaining;environmental;ethereal;evil;existentialist;fatalistic;flippant;flirty;goofy;grandiose;hedonistic;hostile;iconoclastic;impatient;improvisational;impulsive;individualistic;innovative;intuitive;ironic;libertarian;manic;manipulative;melancholic;melodramatic;mercurial;metaphorical;militant;misanthropic;mischievous;mystical;narrative;neurotic;nihilistic;nostalgic;obsessive;pacifist;paradoxical;passionate;passive_aggressive;petty;philosophical;playful;poetic;provocative;qualitative;radical;reactive;rebellious;relativist;rhetorical;risk_taking;romantic;sarcastic;sardonic;socratic;speculative;spiritual;spontaneous;stream_of_consciousness;subversive;sycophantic;temperamental;theatrical;visceral;whimsical;witty;zealous
PC1,negative,abstract,-0.1661906368555469,0.1661906368555469,-0.7314984460472147,0.028676945884997855,0.0,False,False,False,148,absolutist;accessible;accommodating;acerbic;adventurous;animated;anxious;arrogant;artistic;ascetic;assertive;big_picture;bitter;bombastic;casual;challenging;chaotic;charismatic;competitive;conceptual;concise;condescending;confident;confrontational;constructivist;contrarian;creative;critical;cruel;cryptic;curious;cynical;deconstructionist;deontological;deterministic;disorganized;divergent;dogmatic;dramatic;eclectic;edgy;efficient;effusive;egalitarian;elitist;eloquent;emotional;empathetic;enigmatic;entertaining;environmental;epicurean;esoteric;essentialist;ethereal;evil;existentialist;extroverted;fatalistic;flippant;flirty;forgiving;fundamentalist;generalist;goofy;grandiose;gregarious;hedonistic;historical;hostile;humanistic;iconoclastic;idealistic;impatient;improvisational;impulsive;inclusive;independent;individualistic;innovative;interdisciplinary;introspective;intuitive;ironic;irreverent;judgmental;libertarian;manic;manipulative;meditative;melancholic;melodramatic;mercurial;metaphorical;militant;misanthropic;mischievous;mystical;naive;narrative;neurotic;nihilistic;nonchalant;nostalgic;obsessive;open_ended;optimistic;pacifist;paradoxical;paranoid;passionate;passive_aggressive;pessimistic;petty;philosophical;playful;poetic;progressive;provocative;qualitative;radical;reactive;rebellious;relativist;rhetorical;risk_taking;romantic;sarcastic;sardonic;sassy;savage;socratic;speculative;spiritual;spontaneous;stream_of_consciousness;submissive;subversive;sycophantic;temperamental;theatrical;universalist;urgent;visceral;whimsical;witty;wry;zealous
PC1,negative,accessible,-0.2869343728160075,0.2869343728160075,-0.5021707290218351,0.08460440436424564,0.0,False,False,False,137,absolutist;acerbic;adventurous;animated;anxious;arrogant;artistic;ascetic;assertive;bitter;bombastic;casual;challenging;chaotic;charismatic;competitive;concise;condescending;confident;confrontational;constructivist;contrarian;creative;critical;cruel;cryptic;curious;deconstructionist;deontological;deterministic;disorganized;dogmatic;dramatic;eclectic;edgy;efficient;effusive;egalitarian;eloquent;emotional;empathetic;enigmatic;entertaining;environmental;epicurean;essentialist;ethereal;evil;existentialist;extroverted;fatalistic;flippant;flirty;forgiving;fundamentalist;generalist;goofy;grandiose;gregarious;hedonistic;historical;hostile;humanistic;iconoclastic;idealistic;impatient;improvisational;impulsive;independent;individualistic;innovative;interdisciplinary;introspective;intuitive;ironic;irreverent;judgmental;libertarian;manic;manipulative;meditative;melancholic;melodramatic;mercurial;metaphorical;militant;misanthropic;mischievous;mystical;naive;narrative;neurotic;nihilistic;nonchalant;nostalgic;obsessive;open_ended;pacifist;paradoxical;paranoid;passionate;passive_aggressive;petty;philosophical;playful;poetic;progressive;provocative;qualitative;radical;reactive;rebellious;relativist;rhetorical;risk_taking;romantic;sarcastic;sardonic;sassy;savage;socratic;speculative;spiritual;spontaneous;stream_of_consciousness;submissive;subversive;sycophantic;temperamental;theatrical;universalist;urgent;visceral;whimsical;witty;wry;zealous
PC1,negative,accommodating,-0.2815071212449723,0.2815071212449723,-0.420318548449714,0.08090887623823145,0.0,False,False,False,136,absolutist;acerbic;adventurous;animated;anxious;arrogant;artistic;ascetic;assertive;bitter;bombastic;casual;challenging;chaotic;charismatic;competitive;concise;condescending;confident;confrontational;constructivist;contrarian;creative;critical;cruel;cryptic;curious;deconstructionist;deontological;deterministic;disorganized;dogmatic;dramatic;eclectic;edgy;efficient;effusive;egalitarian;eloquent;emotional;empathetic;enigmatic;entertaining;environmental;epicurean;ethereal;evil;existentialist;extroverted;fatalistic;flippant;flirty;forgiving;fundamentalist;generalist;goofy;grandiose;gregarious;hedonistic;historical;hostile;humanistic;iconoclastic;idealistic;impatient;improvisational;impulsive;independent;individualistic;innovative;interdisciplinary;introspective;intuitive;ironic;irreverent;judgmental;libertarian;manic;manipulative;meditative;melancholic;melodramatic;mercurial;metaphorical;militant;misanthropic;mischievous;mystical;naive;narrative;neurotic;nihilistic;nonchalant;nostalgic;obsessive;open_ended;pacifist;paradoxical;paranoid;passionate;passive_aggressive;petty;philosophical;playful;poetic;progressive;provocative;qualitative;radical;reactive;rebellious;relativist;rhetorical;risk_taking;romantic;sarcastic;sardonic;sassy;savage;socratic;speculative;spiritual;spontaneous;stream_of_consciousness;submissive;subversive;sycophantic;temperamental;theatrical;universalist;urgent;visceral;whimsical;witty;wry;zealous
