permutation_index,seed,global_max_fisher_z,global_max_back_transformed_r,global_maximizing_K,stable_K456_max_fisher_z,stable_K456_max_back_transformed_r,stable_K456_maximizing_K,MFamily_A_max_r,MFamily_B_max_r,MFamily_C_max_r,MFamily_D_max_r
205,2026091304,0.206300969329,0.20342322104,8,0.198525129093,0.195957494183,5,0.179448506711,0.165565056001,0.334431776377,0.339278364196
206,2026091304,0.303551995761,0.294559801404,8,0.116260859925,0.115739859903,6,0.401198025115,0.338373246739,0.240439149712,0.326267109529
207,2026091304,0.338774296898,0.326382699025,8,0.199395091627,0.196793907932,5,0.408085881246,0.314259921728,0.308179874128,0.34031079517
208,2026091304,0.257019590413,0.251505748725,8,0.249514871524,0.244462580279,4,0.347050066882,0.283540731176,0.139641281337,0.282424419299
209,2026091304,0.237068753467,0.232725160211,10,0.220533308456,0.217026309674,6,0.227825624563,0.366530329271,0.193565757748,0.178353750219
210,2026091304,0.123394003272,0.122771525168,10,0.0829450009222,0.0827553059072,6,0.170019490892,0.140198163079,0.0614486749571,0.205630540955
211,2026091304,0.227745481276,0.223887927145,10,0.144678750312,0.143677662351,6,0.328397445037,0.221683116644,0.212652099276,0.202865806501
212,2026091304,0.203476750679,0.200714322309,8,0.123192275331,0.122572832923,5,0.214560775052,0.315600224913,0.257380035167,0.184035614362
213,2026091304,0.254443421154,0.249090976176,10,0.251584056321,0.246407120153,6,0.309932607456,0.161056457082,0.393788014091,0.239651979021
214,2026091304,0.31267341865,0.302867248809,8,0.268173547362,0.26192450092,6,0.426541400925,0.244576247626,0.353750044163,0.364699308374
215,2026091304,0.269641270692,0.263291005597,10,0.173787555014,0.17205885234,5,0.35620991313,0.340990891876,0.273533648983,0.225263113984
216,2026091304,0.233182682879,0.22904625446,8,0.204304546688,0.201508637373,5,0.248198266008,0.155336374501,0.225554611837,0.360280711103
217,2026091304,0.181425564276,0.179460872494,6,0.181425564276,0.179460872494,6,0.180913377664,0.27239741446,0.104550273972,0.20065912928
218,2026091304,0.272829665213,0.266255874761,10,0.228026327984,0.224154679405,6,0.260549573634,0.44837430902,0.213516311721,0.247103053677
219,2026091304,0.163648107014,0.162202718009,10,0.119157841803,0.118597068633,5,0.191662830075,0.270999776116,0.0921528614608,0.150459291835
220,2026091304,0.147208238388,0.14615402825,8,0.12876885201,0.128061817738,4,0.20393254012,0.170506733784,0.210469798341,0.0645081316976
221,2026091304,0.186187957092,0.184065916136,10,0.118684373249,0.11813023336,5,0.134508238558,0.181144096781,0.196445807901,0.223393603728
222,2026091304,0.251348649697,0.246185993765,10,0.206175305431,0.203302754161,6,0.313857543747,0.189600575278,0.319236515523,0.264883208707
223,2026091304,0.265225951615,0.259177010105,10,0.253037076705,0.24777142884,5,0.189024302604,0.464028441964,0.292766199509,0.254132065242
224,2026091304,0.161616517566,0.160223929768,10,0.132857677753,0.132081460261,5,0.156867603412,0.192243528882,0.138179268045,0.257545664158
225,2026091304,0.220767050385,0.217249030959,8,0.114126268573,0.113633345699,6,0.258975020987,0.189437853702,0.179568963829,0.313576257288
226,2026091304,0.28954407131,0.28171512197,10,0.245544298043,0.240725688423,6,0.45558186514,0.347825854693,0.295778249665,0.318540256755
227,2026091304,0.278339125942,0.271367208083,10,0.210467878849,0.207414293531,6,0.414204838317,0.224140776283,0.222362120424,0.267888053005
228,2026091304,0.161482602996,0.160093450214,7,0.156998713488,0.155721373247,5,0.171049729776,0.123370526031,0.180576949583,0.232699424527
229,2026091304,0.271016139133,0.26457010137,10,0.182959979428,0.180945459985,6,0.277039557626,0.292656739084,0.335476468837,0.262912684034
230,2026091304,0.210433890058,0.207381766732,10,0.155686980877,0.154441188269,6,0.319844300857,0.287356593997,0.142013095575,0.114618682364
231,2026091304,0.275791333751,0.269005407913,8,0.257420840008,0.251881579272,5,0.325952340004,0.327160701061,0.22721709203,0.321185046656
232,2026091304,0.207469196534,0.204542839246,8,0.17559698838,0.173814170393,5,0.156860896207,0.364887136053,0.132406977653,0.178808605281
233,2026091304,0.200588212814,0.197940552335,8,0.15983857209,0.158491135394,6,0.220260805315,0.248752374425,0.19605385342,0.175455441293
234,2026091304,0.262895666486,0.257001946866,10,0.185055366099,0.182971469929,5,0.362316528726,0.306852563198,0.293994064753,0.301428395067
235,2026091304,0.220957044826,0.217430050731,10,0.141820425604,0.140877200354,5,0.19764489071,0.319334869214,0.325092235012,0.114923617598
236,2026091304,0.180327679892,0.178398137839,8,0.169350632865,0.167750020799,6,0.238404703418,0.227014664313,0.204651218216,0.110006838222
237,2026091304,0.310128397673,0.300553900826,7,0.291927737268,0.283908135275,6,0.445242772685,0.199958307489,0.334226039344,0.391342851301
238,2026091304,0.2282106606,0.224329742935,8,0.181251246766,0.179292163813,6,0.244606968846,0.268908296691,0.176358399332,0.219983348962
239,2026091304,0.205039365216,0.202213513557,8,0.164299889899,0.162837285491,6,0.267667565176,0.222966744382,0.228388300729,0.211822964361
240,2026091304,0.245798699191,0.240965332634,10,0.144279633451,0.143286762172,6,0.165655990698,0.303497329059,0.23721931471,0.255048530701
241,2026091304,0.154485318739,0.153267971105,10,0.109691436997,0.109253600615,5,0.241365050013,0.19308934058,0.134902218979,0.152491073595
242,2026091304,0.188415251797,0.186216864135,8,0.174324419676,0.172579775358,6,0.205710300864,0.269143309668,0.17001716029,0.17541309824
243,2026091304,0.242041247417,0.2374228639,10,0.138533428201,0.137653957012,6,0.287873008562,0.252878929113,0.250961303476,0.187035338336
244,2026091304,0.240000538083,0.235496257781,10,0.134638975353,0.133831268672,6,0.316984666729,0.275251042598,0.241571901561,0.108498333502
245,2026091304,0.306117401719,0.29690084451,10,0.219948325959,0.216468809384,6,0.28136373481,0.377120221252,0.382200136777,0.316920453659
246,2026091304,0.239568274237,0.235087925092,8,0.208776544531,0.20579515512,5,0.308598252587,0.333063170786,0.195960592374,0.228272818228
247,2026091304,0.222791917973,0.219177479624,10,0.148142777214,0.147068479225,6,0.294337164029,0.0484366273592,0.234509476028,0.369849766147
248,2026091304,0.21703183548,0.213687233786,8,0.187426548512,0.185262270395,5,0.278324885388,0.270029390146,0.111875255587,0.310061076445
249,2026091304,0.232685625946,0.228575220632,6,0.232685625946,0.228575220632,6,0.232991159508,0.356410710241,0.109645835937,0.238222153805
250,2026091304,0.292922380108,0.28482234763,10,0.199207133642,0.196613222473,5,0.323712096542,0.441673174498,0.220042566621,0.326752661312
251,2026091304,0.312342879572,0.302566999561,8,0.220720672022,0.217204841077,6,0.324337674138,0.354004352889,0.196707526975,0.378512274267
252,2026091304,0.201171032541,0.198500472257,8,0.134586915257,0.133780140659,6,0.249388903271,0.105832699996,0.342558935629,0.179288980922
253,2026091304,0.25425112988,0.24891060723,10,0.207070711628,0.204160994958,5,0.189173549119,0.323438867424,0.20012332373,0.341836426097
254,2026091304,0.219483843789,0.216026047779,10,0.184451285844,0.182387548942,6,0.330751260718,0.298361458188,0.236993573824,0.243943194678
255,2026091304,0.202355192401,0.199637705487,5,0.202355192401,0.199637705487,5,0.276251917864,0.220152544293,0.28805173405,0.113727095058
256,2026091304,0.136168217086,0.135332811973,8,0.122566038989,0.121955957947,6,0.104294470487,0.188092667975,0.115609319563,0.221147196565
257,2026091304,0.253292776727,0.248011416054,8,0.209342693188,0.206337263231,6,0.339135949083,0.247538754432,0.220285454521,0.255750935078
258,2026091304,0.120663400288,0.120081184922,8,0.116610853083,0.116085150652,5,0.166707403694,0.104853487448,0.174917550467,0.118262261018
259,2026091304,0.306175622994,0.296953932656,8,0.18212845516,0.180141040022,5,0.291254157295,0.389047496972,0.352646036764,0.267609198923
260,2026091304,0.149326172929,0.148226077102,8,0.0999647290348,0.0996330739085,5,0.107913886461,0.206074831154,0.152282055751,0.175945810103
261,2026091304,0.279377955676,0.272329266673,8,0.27313643855,0.266540876976,6,0.355586462998,0.25506124645,0.406452673124,0.192654886618
262,2026091304,0.296543361999,0.288146139346,10,0.18646616842,0.184334687821,6,0.227514788863,0.255667482163,0.3513292247,0.384543328615
263,2026091304,0.257542845549,0.251995840741,10,0.155639789516,0.154395122184,6,0.30135586708,0.180126548399,0.412976988751,0.351769120978
264,2026091304,0.287249583502,0.279601369936,8,0.232950022767,0.228825788462,5,0.190476500335,0.389563417929,0.383342620743,0.186880989144
265,2026091304,0.271629016143,0.265139986143,10,0.263620620621,0.257678891537,4,0.286354784431,0.288045450922,0.109754271281,0.441177870359
266,2026091304,0.230205688326,0.226223523155,10,0.199701586046,0.197088514704,6,0.275774689999,0.282814016516,0.272810242488,0.257752098881
267,2026091304,0.278029029515,0.271079923041,10,0.234285470097,0.230090922753,6,0.27720388052,0.41254100368,0.246264501707,0.358918085115
268,2026091304,0.227625323452,0.223773789259,10,0.170199121489,0.168574515343,6,0.312756657829,0.224766822375,0.287975081093,0.142066197442
269,2026091304,0.174594979258,0.17284226439,8,0.149723427625,0.14861458083,5,0.207364430897,0.26868519749,0.126362719527,0.158398512887
270,2026091304,0.162469387668,0.161054791499,10,0.118741675941,0.118186736026,6,0.201098674324,0.197760528798,0.216946898555,0.0633393025539
271,2026091304,0.215396751844,0.212126267716,8,0.0857778875461,0.0855681247235,5,0.352387656508,0.155792514115,0.15908962355,0.247141661806
272,2026091304,0.328949725133,0.317576742717,10,0.182458534581,0.180460389102,6,0.417069817549,0.295096245052,0.267752432847,0.338071265328
273,2026091304,0.1599565553,0.15860615278,10,0.117395391723,0.116859046395,6,0.166722906797,0.254809093591,0.13123147968,0.14520916162
274,2026091304,0.227935420573,0.224068337907,10,0.180939787622,0.178990699911,6,0.221618760315,0.151887370571,0.264251211481,0.302787221938
275,2026091304,0.17129348637,0.169637584714,10,0.162018847647,0.160615906059,6,0.161297831539,0.145758052903,0.265772894668,0.1801701848
276,2026091304,0.160258643542,0.158900627599,8,0.124118422293,0.123484961555,6,0.221884438679,0.203462732335,0.179267947014,0.225455195923
277,2026091304,0.230468914701,0.226473263495,10,0.166496473633,0.164974856634,5,0.209391443974,0.319832081585,0.380451956913,0.125696756011
278,2026091304,0.189459229246,0.187224443624,10,0.134907665454,0.134095136822,6,0.0865079266301,0.297879927857,0.225986552814,0.18891869673
279,2026091304,0.260579049032,0.254837056948,8,0.166133409167,0.164621652446,6,0.300586042148,0.118435794736,0.354203865671,0.356516156932
280,2026091304,0.304283432013,0.295227630237,8,0.257645289001,0.252091776362,6,0.303760607188,0.398058941043,0.31182298229,0.305935448857
281,2026091304,0.354801321883,0.340626705324,10,0.177050489173,0.175223401922,6,0.487093825811,0.205430335209,0.42501585494,0.294336287711
282,2026091304,0.214234412923,0.211015957942,10,0.189254958633,0.187027325771,6,0.270824714725,0.132489517116,0.137108001161,0.327083162579
283,2026091304,0.207780010545,0.204840630549,10,0.180853185849,0.178906871357,6,0.0833457088322,0.315338804337,0.259308755496,0.195734845978
284,2026091304,0.102452993616,0.10209602243,10,0.073785987268,0.0736523721217,6,0.122528229409,0.0772330035365,0.153869842037,0.108297345725
285,2026091304,0.23649479368,0.232182214196,10,0.177123696056,0.175294360207,6,0.389010604469,0.199752580948,0.198538949917,0.292641673087
286,2026091304,0.132968697108,0.132190541227,8,0.0989258232687,0.0986043749898,6,0.152209883309,0.134502095456,0.127472137553,0.171646439624
287,2026091304,0.133958827452,0.133163242066,10,0.0947774149068,0.0944946433516,5,0.146439250405,0.180520707016,0.202132984092,0.0949115227269
288,2026091304,0.348980810849,0.335471365249,8,0.280227413779,0.273115544139,5,0.35383160988,0.311135983791,0.318209443967,0.423218711401
289,2026091304,0.190893561375,0.188608125594,10,0.139729447159,0.138827119366,6,0.13331328872,0.258610096429,0.200273156213,0.171378786959
290,2026091304,0.242103021478,0.237481154926,8,0.161697455196,0.160302788567,6,0.230357978535,0.201859145978,0.354182480826,0.222083744986
291,2026091304,0.190613658128,0.188338165109,8,0.115037380269,0.114532599281,6,0.0992235248241,0.27871065811,0.237517442999,0.180084095613
292,2026091304,0.337466092637,0.325213353481,7,0.331681332964,0.320030719359,6,0.420468280219,0.257930228038,0.354488363988,0.35316911551
293,2026091304,0.256822990074,0.251321575264,10,0.248484081075,0.243493147936,6,0.269803262584,0.238138416154,0.325301490042,0.310702361276
294,2026091304,0.321971557025,0.311288524389,10,0.15732941858,0.156044042394,6,0.369991922939,0.347096767221,0.347981056049,0.28870702159
295,2026091304,0.193345415089,0.190971661726,10,0.148705993005,0.147619467447,5,0.165360672758,0.312973098205,0.162941134402,0.26900420213
296,2026091304,0.205468809633,0.202625362071,10,0.157598910811,0.156306961496,4,0.202320400342,0.310369892975,0.14872272667,0.17965140925
297,2026091304,0.172422228664,0.170733634959,8,0.129962384428,0.129235596463,6,0.162144899304,0.12143137106,0.147086602283,0.306076748365
298,2026091304,0.237427783934,0.233064716842,10,0.193534807375,0.19115414024,6,0.204363577333,0.311250482059,0.337503628991,0.109286547862
299,2026091304,0.211056232404,0.207977266945,7,0.191926169152,0.189603806119,6,0.252554723356,0.275045441936,0.236522003638,0.184888824989
300,2026091304,0.156700108003,0.15542999515,8,0.0623933582286,0.0623125197564,6,0.216619668649,0.0456420415603,0.150323995895,0.268153324718
301,2026091304,0.183960253722,0.181912808632,10,0.130716212917,0.129976762284,5,0.226436471369,0.187498824172,0.294501354557,0.186007392756
302,2026091304,0.179601777545,0.177695247083,10,0.154751778625,0.15352816093,6,0.151724912466,0.303427401966,0.0718940556049,0.211875726392
303,2026091304,0.175401135471,0.173624228004,7,0.139005978768,0.138117523213,6,0.14718525018,0.162972328897,0.0984182947211,0.301371716732
304,2026091304,0.146257850061,0.145223812239,10,0.0906371806761,0.0903897957712,6,0.252978144765,0.215307886518,0.0995431052979,0.111705321427
305,2026091304,0.148315291502,0.147237257894,10,0.111743725691,0.111280935059,5,0.127610570657,0.192342817578,0.172019449064,0.147067743307
306,2026091304,0.270460925053,0.264053674992,10,0.261493324111,0.255691757867,5,0.32610396301,0.199339847882,0.354833371194,0.271838390638
307,2026091304,0.254417439908,0.249066606813,8,0.145823021709,0.144798127543,6,0.218733787587,0.191301591858,0.302250704592,0.38820376713
308,2026091304,0.180079778963,0.178158115969,10,0.126712375295,0.126038536898,6,0.139116313022,0.175302020039,0.217026529532,0.196217398001
309,2026091304,0.181161993552,0.179205778323,10,0.0904962270515,0.0902499920019,6,0.275635627453,0.204424148287,0.199103777684,0.174502551114
310,2026091304,0.241908050854,0.237297171601,10,0.218771067125,0.215346429913,6,0.301337022924,0.121325707788,0.349321058861,0.235119069908
311,2026091304,0.257335206066,0.251801376589,10,0.209992194415,0.206959028486,6,0.346492617199,0.27570142528,0.232598405259,0.209650586566
312,2026091304,0.216640690272,0.213313917959,8,0.127516825364,0.126830127273,6,0.262876166781,0.215117964488,0.309966544381,0.168556873741
313,2026091304,0.385857362564,0.367783412869,8,0.268753240187,0.262464342214,5,0.473617945935,0.366596709025,0.261205583289,0.458207952919
314,2026091304,0.182274115139,0.180281969519,10,0.136430634413,0.13559041398,6,0.0983219822693,0.199206316828,0.294100573689,0.187232649977
315,2026091304,0.20807636011,0.205124528138,8,0.136240606654,0.135403875032,6,0.205442047568,0.226331627232,0.220735703204,0.203850950325
316,2026091304,0.222186762068,0.218601318313,10,0.196854312205,0.19435031085,6,0.197864242184,0.253858622485,0.312337204088,0.115500719198
317,2026091304,0.369482264628,0.353538771622,10,0.316768960509,0.306582483299,6,0.427857234617,0.570043799832,0.364958973296,0.145829172323
318,2026091304,0.224227501272,0.220543668463,8,0.209467157496,0.206456425401,5,0.27900734231,0.304409907561,0.199428680059,0.188629261691
319,2026091304,0.301755332749,0.292918159684,10,0.217127128379,0.213778173547,6,0.359727944544,0.327834004615,0.325276316147,0.196291995683
320,2026091304,0.23946746858,0.234992688337,8,0.213201411931,0.210028739302,6,0.263849114347,0.266417433752,0.218257259956,0.260978029266
321,2026091304,0.17359665997,0.171873602517,10,0.124134662482,0.123500954073,5,0.159955586676,0.197184230312,0.172445725778,0.251521624246
322,2026091304,0.310027915695,0.300462492891,10,0.304566482305,0.295485988452,5,0.3701327668,0.42448239127,0.238809989863,0.310972779614
323,2026091304,0.246112405417,0.241260801385,10,0.168903656932,0.167315590256,6,0.201613707436,0.43943742245,0.195855284494,0.190771035143
