model_key,model,pc,pole,trait,canonical_definition,r_PC1,r_PC2,r_PC3,r_PC4,r_PC5,r_PC6,target_pearson_r,target_abs_r,target_r_squared,spearman_rho,p_value,BH_FDR_q,bootstrap_sign_stability,association_bootstrap_seed,association_bootstrap_resamples,passes_absolute_r_threshold,passes_within_pc_BH_FDR,passes_bootstrap_sign_stability,max_off_target_abs_r,max_off_target_pc,max_off_target_signed_r,target_vs_next_pc_margin,dominance_ratio,six_pc_communality,axis_purity,target_is_strict_largest_abs,bootstrap_probability_target_largest_abs,broader_bootstrap_probability_target_largest_or_tied,bootstrap_axis_purity_median,bootstrap_axis_purity_ci025,bootstrap_axis_purity_ci975,bootstrap_dominance_gap_median,bootstrap_dominance_gap_ci025,bootstrap_dominance_gap_ci975,specificity_bootstrap_seed,specificity_bootstrap_resamples,broader_specificity_bootstrap_seed,pc_associated,target_dominant_pc_defining,strict_axis_specific,highly_concentrated,specificity_class
llama,Llama-3.3-70B,PC1,negative,essentialist,"Believes in fundamental, unchanging nature or essence of things and concepts.",-0.7207535838877205,0.35972823280448313,0.05485566801594226,0.16093431434999286,0.010427427696382628,0.2839977112486825,-0.7207535838877205,0.7207535838877205,0.5194857286869933,-0.6279951530538646,2.3830552888205955e-45,1.2709628207043177e-44,1.0,20260913,2000,True,True,True,0.35972823280448313,PC2,0.35972823280448313,0.36102535108323736,2.0036058284017404,0.7585625592552606,0.684829118374907,True,1.0,1.0,0.6744368076324463,0.5495768785476685,0.7855758666992188,0.35292771458625793,0.24111981689929962,0.46697184443473816,20260920,2000,20260912,True,True,False,False,TARGET_DOMINANT_BUT_DIFFUSE
llama,Llama-3.3-70B,PC1,negative,elitist,Believes in natural hierarchies and superiority of certain groups or individuals.,-0.7114714759131595,0.35237832534272856,0.05612147273752677,0.5078409669116749,0.12460797595205228,0.07257767042140197,-0.7114714759131595,0.7114714759131595,0.5061916610380495,-0.7418562649663887,1.0011531429155465e-43,5.112271368079386e-43,1.0,20260913,2000,True,True,True,0.5078409669116749,PC4,0.5078409669116749,0.2036305090014846,1.4009729861689173,0.912208878500074,0.5549076236468667,True,0.998,0.998,0.5484262704849243,0.41854047775268555,0.6823864579200745,0.20717164874076843,0.06006493419408798,0.35529670119285583,20260920,2000,20260912,True,True,False,False,TARGET_DOMINANT_BUT_DIFFUSE
llama,Llama-3.3-70B,PC1,negative,innovative,Constantly seeks new approaches and cutting-edge solutions. Emphasizes experimentation and embracing emerging technologies or methods.,-0.6887581519623609,0.07462986019267653,-0.08627369252430203,0.25185037844328717,0.23312149109086155,-0.2644213368592095,-0.6887581519623609,0.6887581519623609,0.4743877918946066,-0.7670194166354115,5.181967887227919e-40,2.5909839436139595e-39,1.0,20260913,2000,True,True,True,0.2644213368592095,PC6,-0.2644213368592095,0.4243368151031514,2.604775242964181,0.6750934440656279,0.7026994500756697,True,1.0,1.0,0.6898400783538818,0.5445705652236938,0.8275907635688782,0.3894224762916565,0.26616060733795166,0.5050813555717468,20260920,2000,20260912,True,True,True,False,AXIS_SPECIFIC_STRONG
llama,Llama-3.3-70B,PC1,negative,melancholic,"Tends toward persistent sadness, brooding, and dwelling on negative aspects.",-0.6831558403826795,0.5804603306918789,0.023036418609471566,0.3423587334592636,0.08545986316033415,0.05606112885222928,-0.6831558403826795,0.6831558403826795,0.4667019022489651,-0.6218366463748882,3.789348797889454e-39,1.8560075744764674e-38,1.0,20260913,2000,True,True,True,0.5804603306918789,PC2,0.5804603306918789,0.10269550969080066,1.1769208062304497,0.9318225150936417,0.5008484928077369,True,0.9555,0.9545,0.4914086163043976,0.3861730396747589,0.6017848253250122,0.09940177947282791,-0.01427792850881815,0.21502412855625153,20260920,2000,20260912,True,True,False,False,TARGET_DOMINANT_BUT_DIFFUSE
llama,Llama-3.3-70B,PC1,negative,environmental,Prioritizes ecological concerns and sustainability in all considerations.,-0.67987091810121,-0.38255448846209894,-0.3276262817801371,-0.23588208739197944,0.03175735497403928,-0.07938641636424681,-0.67987091810121,0.67987091810121,0.4622244652797822,-0.7755656213034824,1.191950257321328e-38,5.721361235142375e-38,1.0,20260913,2000,True,True,True,0.38255448846209894,PC2,-0.38255448846209894,0.2973164296391111,1.7771871422404375,0.7788624742858603,0.593460951759932,True,1.0,1.0,0.5708171129226685,0.4701523184776306,0.6813768744468689,0.27923640608787537,0.15790769457817078,0.3952459394931793,20260920,2000,20260912,True,True,False,False,TARGET_DOMINANT_BUT_DIFFUSE
llama,Llama-3.3-70B,PC1,negative,relativist,Believes truth and morality depend entirely on context and perspective.,-0.6737455910752964,0.3020262476881188,-0.27479263287433864,0.2287212538129197,0.2815731505643169,-0.19312866544512755,-0.6737455910752964,0.6737455910752964,0.45393312149340054,-0.7304855601396382,9.70827354918558e-38,4.4807416380856525e-37,1.0,20260913,2000,True,True,True,0.3020262476881188,PC2,0.3020262476881188,0.3717193433871776,2.230751784762184,0.789559499349062,0.5749194606203047,True,1.0,1.0,0.5649540424346924,0.4597436189651489,0.6700182557106018,0.3342944383621216,0.21164950728416443,0.4345051348209381,20260920,2000,20260912,True,True,False,False,TARGET_DOMINANT_BUT_DIFFUSE
llama,Llama-3.3-70B,PC1,negative,pedantic,Overly concerned with minor details and formal rules of knowledge.,-0.6736481506451354,-0.43184575302956685,0.326287104742008,0.36499151804763397,0.1574695981298625,-0.03359742236651799,-0.6736481506451354,0.6736481506451354,0.453801830867611,-0.6935137474394852,1.0033560495717905e-37,4.543499092400561e-37,1.0,20260913,2000,True,True,True,0.43184575302956685,PC2,-0.43184575302956685,0.24180239761556854,1.5599276962184534,0.9059001293697776,0.5009402429198402,True,0.9985,1.0,0.4837620258331299,0.3879763185977936,0.581656277179718,0.21592554450035095,0.08699755370616913,0.32576504349708557,20260920,2000,20260912,True,True,False,False,TARGET_DOMINANT_BUT_DIFFUSE
llama,Llama-3.3-70B,PC1,negative,qualitative,"Focuses on descriptive, subjective, and interpretive aspects of topics.",-0.668706901566229,-0.14006936519305635,-0.653537854665924,-0.022541282192310004,0.063458228459407,-0.1470286579626281,-0.668706901566229,0.668706901566229,0.4471689202023063,-0.7417010472865757,5.250052403572925e-37,2.333356623810189e-36,1.0,20260913,2000,True,True,True,0.653537854665924,PC3,-0.653537854665924,0.015169046900305072,1.023210662996804,0.9200525571736017,0.4860254087831761,True,0.602,0.596,0.4785337448120117,0.34900325536727905,0.5865609645843506,0.020847642794251442,-0.10432819277048111,0.17119799554347992,20260920,2000,20260912,True,False,False,False,TARGET_DOMINANT_BUT_DIFFUSE
llama,Llama-3.3-70B,PC1,negative,deconstructionist,Systematically dismantles assumptions to reveal hidden meanings and contradictions.,-0.6658498284918143,-0.19184674134749027,-0.11210680167122215,0.45838171733973304,0.30337094123048364,-0.11052401656217581,-0.6658498284918143,0.6658498284918143,0.4433559941025785,-0.8281313291595742,1.3472794360443236e-36,5.879037539102503e-36,1.0,20260913,2000,True,True,True,0.45838171733973304,PC4,0.45838171733973304,0.20746811115208125,1.452609917245706,0.8070923862606086,0.5493249616152612,True,1.0,0.9965,0.5353145599365234,0.39518019556999207,0.6869267821311951,0.2069430649280548,0.0640115737915039,0.36637261509895325,20260920,2000,20260912,True,True,False,False,TARGET_DOMINANT_BUT_DIFFUSE
llama,Llama-3.3-70B,PC1,negative,nostalgic,"Shows fondness for past eras, traditions, and classic approaches.",-0.6648399571050952,0.6267493416597157,-0.2118105744449445,0.07109067221391051,-0.05712413665399456,0.05024156053667019,-0.6648399571050952,0.6648399571050952,0.4420121685635049,-0.6248688727965148,1.8752011520260765e-36,8.036576365826042e-36,1.0,20260913,2000,True,True,True,0.6267493416597157,PC2,0.6267493416597157,0.038090615445379505,1.0607748790680984,0.8905318903505394,0.49634625480904,True,0.7735,0.7685,0.4872972369194031,0.4003978967666626,0.5720177292823792,0.03659868985414505,-0.06530748307704926,0.13357791304588318,20260920,2000,20260912,True,False,False,False,TARGET_DOMINANT_BUT_DIFFUSE
llama,Llama-3.3-70B,PC1,negative,individualistic,Emphasizes unique personal expression and individual differences.,-0.6622293142789822,0.4631416473893076,-0.3417809529060781,0.29472843803603455,0.12717971308357517,-0.14974107299271497,-0.6622293142789822,0.6622293142789822,0.438547664690411,-0.66168835290384,4.381909885241746e-36,1.8450146885228402e-35,1.0,20260913,2000,True,True,True,0.4631416473893076,PC2,0.4631416473893076,0.19908766688967466,1.4298634510887023,0.8953239905544702,0.4898200755447426,True,0.995,0.995,0.4791780710220337,0.38348743319511414,0.5829903483390808,0.19144701957702637,0.04255152493715286,0.3277312219142914,20260920,2000,20260912,True,True,False,False,TARGET_DOMINANT_BUT_DIFFUSE
llama,Llama-3.3-70B,PC1,negative,erudite,Displays extensive scholarly knowledge and learning across multiple disciplines.,-0.6611836735634272,-0.6429427462117514,0.1566754596973225,0.251527410455567,0.10409724515450931,-0.0034739399615707077,-0.6611836735634272,0.6611836735634272,0.4371638501868287,-0.7318444361097487,6.141429759949315e-36,2.541281279979027e-35,1.0,20260913,2000,True,True,True,0.6429427462117514,PC2,-0.6429427462117514,0.018240927351675817,1.0283709979763396,0.9492007676826024,0.4605599416592647,True,0.6455,0.6175,0.44415387511253357,0.3655570447444916,0.5256356596946716,0.020274776965379715,-0.08515248447656631,0.13942302763462067,20260920,2000,20260912,True,False,False,False,TARGET_DOMINANT_BUT_DIFFUSE
llama,Llama-3.3-70B,PC1,negative,ritualistic,"Values established procedures, formal processes, and ceremonial approaches.",-0.6608306530086704,-0.6359988937809724,0.27160745279460624,0.10916957464814694,-0.00044592157148493636,0.14224993123409066,-0.6608306530086704,0.6608306530086704,0.4366971519558657,-0.6453310637315716,6.880700854054497e-36,2.798929160971321e-35,1.0,20260913,2000,True,True,True,0.6359988937809724,PC2,-0.6359988937809724,0.02483175922769798,1.0390437144946507,0.9471155910710695,0.4610811563792502,True,0.679,0.6785,0.44610780477523804,0.3594161570072174,0.527262806892395,0.02511226385831833,-0.072538360953331,0.1353939026594162,20260920,2000,20260912,True,False,False,False,TARGET_DOMINANT_BUT_DIFFUSE
llama,Llama-3.3-70B,PC1,negative,subversive,Undermines established norms through subtle challenges and indirect resistance.,-0.6603918809487852,0.490061826223385,-0.19437465234056733,0.31955785342633836,0.2566328774505046,-0.1683469830012869,-0.6603918809487852,0.6603918809487852,0.4361174364230745,-0.6967444678457057,7.923070230213029e-36,3.1692280920852117e-35,1.0,20260913,2000,True,True,True,0.490061826223385,PC2,0.490061826223385,0.1703300547254002,1.3475685017909529,0.9103778975776006,0.47905099364069287,True,0.9955,0.998,0.4715407192707062,0.36678919196128845,0.5841694474220276,0.16422289609909058,0.04280112311244011,0.2924560606479645,20260920,2000,20260912,True,True,False,False,TARGET_DOMINANT_BUT_DIFFUSE
llama,Llama-3.3-70B,PC1,negative,spontaneous,"Provides varied, unpredictable responses that don't follow rigid patterns.",-0.6595433729387998,0.6474776624305997,-0.23678868183735957,0.05273915543287737,0.03680204484392322,-0.20270391690044826,-0.6595433729387998,0.6595433729387998,0.4349974607874888,-0.6191212025042555,1.0400865081304647e-35,4.0921436385460906e-35,1.0,20260913,2000,True,True,True,0.6474776624305997,PC2,0.6474776624305997,0.012065710508200156,1.018634944814785,0.9555183509276078,0.4552476259249208,True,0.5935,0.5885,0.4468025267124176,0.3650130033493042,0.5263121128082275,0.010024577379226685,-0.08307640254497528,0.09635356813669205,20260920,2000,20260912,True,False,False,False,TARGET_DOMINANT_BUT_DIFFUSE
llama,Llama-3.3-70B,PC1,negative,speculative,Engages in thoughtful conjecture and explores possibilities.,-0.6585148763638837,-0.14386362127437585,-0.3972117405217839,0.21521584068566865,0.1605403959421935,-0.39992835679738836,-0.6585148763638837,0.6585148763638837,0.43364184239254105,-0.7865145264129715,1.444774194052269e-35,5.592674299557171e-35,1.0,20260913,2000,True,True,True,0.39992835679738836,PC6,-0.39992835679738836,0.25858651956649537,1.6465821069484714,0.8441495181090377,0.5137026475640635,True,0.992,0.985,0.5167478322982788,0.3107152581214905,0.7314665913581848,0.22736023366451263,0.03995511308312416,0.4162827730178833,20260920,2000,20260912,True,True,False,False,TARGET_DOMINANT_BUT_DIFFUSE
llama,Llama-3.3-70B,PC1,negative,serene,Maintains peaceful calm and tranquil composure in all situations.,-0.6567151337832999,-0.663687798379408,-0.18884928087461664,-0.21693810329486649,-0.06406230002408803,-0.023757297818353704,-0.6567151337832999,0.6567151337832999,0.43127476694001754,-0.7039871902137851,2.5598617853255203e-35,9.751854420287697e-35,1.0,20260913,2000,True,True,True,0.663687798379408,PC2,-0.663687798379408,-0.006972664596108014,0.989494059385853,0.9591508396897634,0.4496422763697032,False,0.475,0.449,0.4326505661010742,0.3498241603374481,0.5092962384223938,-0.003621254814788699,-0.1191459372639656,0.12264284491539001,20260920,2000,20260912,True,False,False,False,NON_TARGET_DOMINANT
llama,Llama-3.3-70B,PC1,negative,contrarian,Challenges popular opinions and presents alternative perspectives.,-0.6439196604305408,0.3230586142973151,-0.11185142638910935,0.46857392865681874,0.3009526875463351,-0.06252700609380059,-0.6439196604305408,0.6439196604305408,0.414632529088983,-0.7615342892588213,1.3379174481399226e-33,5.01719043052471e-33,1.0,20260913,2000,True,True,True,0.46857392865681874,PC4,0.46857392865681874,0.1753457317737221,1.374211455332899,0.8455538121952644,0.4903679968191446,True,0.995,0.9965,0.4841305613517761,0.3588010370731354,0.6278004050254822,0.17779278755187988,0.04934494569897652,0.32143500447273254,20260920,2000,20260912,True,True,False,False,TARGET_DOMINANT_BUT_DIFFUSE
llama,Llama-3.3-70B,PC1,negative,risk_taking,"Encourages bold actions, experimentation, and embracing uncertainty.",-0.6284998436867135,0.39772362958780666,-0.23574539541479078,0.22371725100004994,0.20706993710411803,-0.2669927427826703,-0.6284998436867135,0.6284998436867135,0.3950120535142233,-0.6931513805141225,1.2336648789789192e-31,4.555070322383702e-31,1.0,20260913,2000,True,True,True,0.39772362958780666,PC2,0.39772362958780666,0.23077621409890686,1.5802426532667395,0.7729845224519342,0.5110219442185351,True,1.0,1.0,0.5020154714584351,0.38084158301353455,0.6259158849716187,0.22826102375984192,0.09462329745292664,0.3544779419898987,20260920,2000,20260912,True,True,False,False,TARGET_DOMINANT_BUT_DIFFUSE
llama,Llama-3.3-70B,PC1,negative,futuristic,"Focuses on emerging trends, future possibilities, and technological advancement.",-0.6270889608066089,-0.36393499574382,0.15814546036559457,0.23880908970114811,0.13414747655278197,-0.3137189915696717,-0.6270889608066089,0.6270889608066089,0.3932405647655127,-0.7082807766654166,1.84283148933988e-31,6.701205415781382e-31,1.0,20260913,2000,True,True,True,0.36393499574382,PC2,-0.36393499574382,0.26315396506278893,1.7230795832781838,0.7241441649876749,0.5430418192656511,True,1.0,1.0,0.52788245677948,0.4111641049385071,0.6458123326301575,0.24358583986759186,0.11764872819185257,0.3634680211544037,20260920,2000,20260912,True,True,False,False,TARGET_DOMINANT_BUT_DIFFUSE
llama,Llama-3.3-70B,PC1,negative,critical,"Systematically questions power structures, assumptions, and accepted narratives.",-0.6211436622354205,0.004811420694284689,-0.21303514641458451,0.42604437090732905,0.3619922111079641,0.008598665687917168,-0.6211436622354205,0.6211436622354205,0.38581944913523014,-0.825752863448833,9.776923408868872e-31,3.502181519594819e-30,1.0,20260913,2000,True,True,True,0.42604437090732905,PC4,0.42604437090732905,0.19509929132809145,1.4579318602721978,0.7438526764484781,0.5186772345531157,True,0.9945,0.994,0.5090006589889526,0.3634510636329651,0.6768895387649536,0.18583019077777863,0.03510254621505737,0.3486192524433136,20260920,2000,20260912,True,True,False,False,TARGET_DOMINANT_BUT_DIFFUSE
llama,Llama-3.3-70B,PC1,negative,introspective,"Reflects on internal processes, self-analysis, and metacognitive awareness.",-0.6162955651903359,-0.4901012328214959,-0.19705378007720342,0.2527616954220053,0.11019061001405682,-0.3171657381277611,-0.6162955651903359,0.6162955651903359,0.37982022367327556,-0.7967842820461037,3.713493356012627e-30,1.3106447138868096e-29,1.0,20260913,2000,True,True,True,0.4901012328214959,PC2,-0.4901012328214959,0.12619433236883998,1.2574862577723862,0.8354741849791446,0.45461634901712344,True,0.9075,0.8925,0.4576389789581299,0.2511647343635559,0.700261116027832,0.1319425106048584,-0.05060485750436783,0.35060515999794006,20260920,2000,20260912,True,False,False,False,TARGET_DOMINANT_BUT_DIFFUSE
llama,Llama-3.3-70B,PC1,negative,adventurous,"Encourages exploration, risk-taking, and trying new experiences. Presents exciting possibilities and unconventional approaches.",-0.616090695141203,0.2508822483884626,-0.26439766420749944,0.17008917916596702,0.16243317704270324,-0.2760068879581983,-0.616090695141203,0.616090695141203,0.37956774463957066,-0.6805522056490003,3.9269302578484876e-30,1.3658887853386044e-29,1.0,20260913,2000,True,True,True,0.2760068879581983,PC6,-0.2760068879581983,0.3400838071830047,2.2321569570195328,0.6439104401083107,0.5894728847318028,True,1.0,1.0,0.5755721926689148,0.4366922974586487,0.7160966396331787,0.30000901222229004,0.17759987711906433,0.4163709878921509,20260920,2000,20260912,True,True,False,False,TARGET_DOMINANT_BUT_DIFFUSE
llama,Llama-3.3-70B,PC1,negative,zealous,Shows fervent enthusiasm and passionate advocacy for causes or beliefs.,-0.6159021202076115,0.5903432565496791,-0.31762378515047024,0.161798094787271,0.11640856437300909,0.07176414842740685,-0.6159021202076115,0.6159021202076115,0.3793354216762311,-0.5942794495254032,4.134067400326293e-30,1.417394537254729e-29,1.0,20260913,2000,True,True,True,0.5903432565496791,PC2,0.5903432565496791,0.025558863657932362,1.0432949193106968,0.87360512145891,0.43421840412604895,True,0.6685,0.6795,0.425262451171875,0.33059966564178467,0.5271366238594055,0.023353151977062225,-0.08306051790714264,0.1287142038345337,20260920,2000,20260912,True,False,False,False,TARGET_DOMINANT_BUT_DIFFUSE
llama,Llama-3.3-70B,PC1,negative,pacifist,Opposes violence and war in all forms as means of solving disputes.,-0.6148726835058267,-0.07147557896179096,-0.5717831570047108,-0.22562117579998234,0.22118594826759244,-0.005776612923092921,-0.6148726835058267,0.6148726835058267,0.3780684169216565,-0.7231510920054239,5.469931393205716e-30,1.8489908934779885e-29,1.0,20260913,2000,True,True,True,0.5717831570047108,PC3,-0.5717831570047108,0.04308952650111586,1.075359908687833,0.8099746618811174,0.4667657331941907,True,0.772,0.784,0.45434585213661194,0.34869444370269775,0.5559446215629578,0.042874276638031006,-0.06831719726324081,0.15965324640274048,20260920,2000,20260912,True,False,False,False,TARGET_DOMINANT_BUT_DIFFUSE
